ator_id	titulo_id	nome_personagem	tipo	titulo	ano_lancamento	generos	nome_ator	ano_nascimento	nota	numero_votos	duracao	sinopse
nm0005342	tt0231448	Marco	Filme	Ruas Selvagens	2002	['Ação', 'Drama']	Norman Reedus	1969	5.6	8059	96.0	O verão de 1958 foi marcante para o Brooklin. Além do calor escaldante e da perda dos Dodgers, time local, a guerra das gangues teve uma escalada de violência nunca antes vista, envolvendo o Deuces e os Vipers. Leon (Stephen Dorff) e Bobby (Brad Renfro) são dois irmãos que fazem parte do Deuces, uma gangue que busca evitar que o tráfico de drogas chegue ao bairro desde que um de seus integrantes, o irmão de Bobby e Leon, morreu de overdose. Do outro lado estão os Vipers, envolvidos não apenas com o tráfico como também com armas de fogo, desejosos de levá-los aos moradores do Brooklin. Apesar dos Vipers desejarem uma convivência pacífica entre as gangues, os Deuces se recusam a negociar e farão de tudo para evitar que as drogas e armas controlem o local onde vivem.
nm0000206	tt0234215	Neo	Filme	Matrix Reloaded	2003	['Ação', 'Ficção Científica']	Keanu Reeves	1964	7.2	650807	138.0	Após derrotar as máquinas em seu combate inicial, Neo ainda vive na Nabucodonosor ao lado de Morpheus, Trinity e Link, o novo tripulante da nave. As máquinas estão realizando uma grande ofensiva contra Zion, onde 250 mil delas escavam rumo à cidade e podem alcançá-la em poucos dias. A Nabucodonosor é convocada para retornar a Zion e participar da reunião que definirá o contra-ataque para salvar a humanidade da extinção. Entretanto, um recado enviado pelo Oráculo faz com que Neo retorne à Matrix.
nm0799777	tt0236493	Ted Slocum	Filme	A Mexicana	2001	['Aventura', 'Comédia', 'Drama']	J.K. Simmons	1955	6.1	118535	123.0	Jerry Welbach é um gângster atrapalhado que recebe dois ultimatos de uma vez só. O primeiro vem de seu chefe mafioso, que quer que ele vá ao México para recuperar uma pistola antiga e inestimável. Já o segundo vem de sua namorada Samantha, que exige que ele rompa sua associação com a máfia. Entre perder a vida ou a namorada, Jerry resolve ir ao México, ainda mais depois de saber que Samantha será mantida refém pelos mafiosos até que ele retorne com a lendária pistola.
nm0000206	tt0242653	Neo	Filme	Matrix Revolutions	2003	['Ação', 'Ficção Científica']	Keanu Reeves	1964	6.7	559949	129.0	Após enfrentar os sentinelas no mundo real, Neo tem sua mente presa em um local que fica entre a Matrix e a realidade, do qual apenas poderá sair com a ajuda de Trainman. Após perceberem que as ondas cerebrais de Neo são idênticas as de uma pessoa conectada à Matrix, Trinity e Morpheus buscam a ajuda da Oráculo e Seraph. Trinity, Morpheus e Seraph vão em busca de Merovingian, que possui controle sobre Trainman e pode libertar Neo. Após obterem sucesso no resgate, o trio se divide em duas missões: Enquanto Morpheus e a tripulação de duas naves parte rumo a Zion, na tentativa de ajudar no combate contra as máquinas, Neo e Trinity se dirigem à Cidadela das Máquinas.
nm1684869	tt0245612	Action Bastard	Série de TV	Kureyon Shin-chan	2006	['Animação', 'Comédia']	Troy Baker	1976	8.0	6361	25.0	Paródia adulta em inglês baseada na série japonesa Crayon Shin-chan (1992). Esta entrada é para a dublagem em inglês da Funimation, que foi ao ar originalmente no canal CN Adult Swim entre 2006 e 2011.
nm0005342	tt0249846	Kurt	Filme	Nobody Needs to Know	2003	['Drama']	Norman Reedus	1969	5.6	234	96.0	É a história de duas atrizes em caminhos divergentes que, sem querer, ilustram o poder da Fama e sua capacidade de perseguir aqueles que fogem dela.
nm0005342	tt0249892	Jonathan Casey	Filme	Bad Seed	2000	['Mistério', 'Suspense']	Norman Reedus	1969	5.3	910	93.0	Preston Tylk é um cara comum que mora em Seattle. Quando descobre que sua esposa, Emily, a quem ele adora, está tendo um caso, fica arrasado. Sai de casa furioso e retorna mais tarde, apenas para encontrá-la brutalmente assassinada.
nm0799777	tt0316654	J. Jonah Jameson	Filme	Homem-Aranha 2	2004	['Ação', 'Aventura', 'Ficção Científica']	J.K. Simmons	1955	7.5	744443	127.0	Na versão do console de 'Spider-Man 2', Manhattan se torna um playground de um jogador enquanto você assume o papel de Homem-Aranha em uma batalha contra o nefasto Doc Ock.Baseado no enredo do filme Spider-Man 2 e nos heróis e vilões criados pela Marvel, o jogo permite que os jogadores encontrem vilões únicos e perigosos enquanto patrulham as ruas e os telhados da maior cidade criados em qualquer jogo de super-heróis até hoje.Como o Homem-Aranha, os jogadores devem dominar novos movimentos de combinação, pois protegem os habitantes da cidade de Nova York do nefasto Doc Ock e outros vilões clássicos da Marvel, balançando, pulando e se arrastando em 19 novos níveis que se estendem além do filme.Com uma profundidade de jogabilidade sem precedentes, os jogadores experimentam histórias originais com abutre, choque, rinoceronte e misterio enquanto luta contra ambientes 3D graficamente ricos.
nm1102577	tt0317132	Sweetie Pie Thomas	Filme	Meu Melhor Amigo	2005	['Comédia', 'Drama', 'Família']	Elle Fanning	1998	6.4	13189	106.0	Opal (Annasophia Robb) é uma garota de 10 anos que foi abandonada por sua mãe, quando ainda era pequena. Ela encontra um cachorro abandonado, que decide adotar. Opal dá a ele o nome de Winn-Dixie, já que era este o nome do supermercado onde o encontrou. A amizade crescente entre o cachorro e a garota une a população de uma pequena cidade da Flórida, ajudando também na relação complicada existente entre Opal e seu pai (Jeff Daniels), o pastor da comunidade local.
nm0799777	tt0317648	Buffalo Bill Cody	Filme	Mar de Fogo	2004	['Ação', 'Aventura', 'Biografia']	J.K. Simmons	1955	6.7	87224	136.0	Frank Hopkins é um conhecido campeão de corridas a cavalo que é convidado pelo sheiq Riyash a participar de uma competição contra os melhores cavalos árabes. Frank e seu cavalo, Hidalgo, precisam então enfrentar os perigos do chamado mar de fogo, como é conhecido o deserto árabe.
nm0000206	tt0318761	Perry Lyman	Filme	Impulsividade	2005	['Comédia', 'Drama']	Keanu Reeves	1964	6.5	22242	96.0	Justin Cobb (Lou Taylor Pucci) seria um adolescente comum se não fosse o fato de que nunca conseguiu parar de chupar o dedo. Aos 17 anos, após ter tentado de tudo para se livrar do vício, ele finalmente resolve o problema através da hipnose feita pelo seu dentista, que tem ambições a psicólogo. O verdadeiro problema, porém, está apenas começando. Justin continua compensando suas frustrações pela boca, consumindo todo e qualquer tipo de droga, de maconha a remédios antidepressivos. Filho de pais que nunca saíram da adolescência, ele vai ter de aprender a crescer sozinho, nem que seja à força.
nm0005342	tt0323465	Recovery Man	Filme	Octane - O Caminho do Mal	2003	['Terror', 'Mistério', 'Suspense']	Norman Reedus	1969	4.3	3331	91.0	A divorciada Senga Wilson (Madeleine Stowe) é uma mãe muito protetora, que não quer ver de jeito nenhum Natasha 'Nat' Wilson (Mischa Barton), sua filha de 15 anos, metida em problemas. Numa noite, enquanto Senga dirige numa rodovia tentando vencer o sono e chegar logo em casa, se desentende com Nat. Quando fazem uma parada num bar de beira de estrada Nat aproveita para fugir com estranhos, sem imaginar que fazem partem de um culto que faz até mesmo sacrifícios humanos. Senga vai atrás deles, fazendo de tudo para salvar a filha.
nm0799777	tt0332285	George	Filme	Off the Map	2003	['Drama']	J.K. Simmons	1955	7.1	3479	105.0	Uma menina de onze anos vê seu pai sofrer uma depressão devastadora. Ao longo de um verão, ela descobre respostas para vários mistérios e se reconcilia com o amor e a perda.
nm0799777	tt0335245	Garth Pancake	Filme	Matadores de Velhinha	2004	['Comédia', 'Crime', 'Suspense']	J.K. Simmons	1955	6.2	110670	104.0	O professor G.H. Dorr tem um grande plano para assaltar um cassino. Ele aluga um quarto na casa de uma senhora, onde convoca seus comparsas para discutir o plano de ação. A situação se complica quando a senhora descobre o plano, o que faz com que os ladrões tenham que eliminá-la de qualquer maneira.
nm0005342	tt0337573	Polizist Schmitz	Filme	Anticorpos	2005	['Crime', 'Drama', 'Terror']	Norman Reedus	1969	6.9	9318	127.0	Depois que o notório assassino em série Gabriel Engel foi apreendido pela polícia de uma pequena cidade, o policial Michael Martens começa a interroga-lo. Engel é suspeito do seqüestro e assassinato de uma menina da cidade e enquanto a relação entre o suspeito e o policial se aprofunda, logo se torna evidente para Martens que isso pode ter um preço.
nm0000206	tt0337741	Julian Mercer	Filme	Alguém Tem Que Ceder	2003	['Comédia', 'Drama', 'Romance']	Keanu Reeves	1964	6.7	132845	128.0	Quando Harry Sanborn, um homem já envelhecido. e sua jovem namorada Marin chegam à casa de sua família de praia nos Hamptons, eles descobrem que a mãe dela, a dramaturga Erica Barry, também pretende ficar para o fim de semana. Erica se escandaliza com o relacionamento e o machismo de Harry. Porém quando Harry tem um ataque cardíaco e um médico prescreve repouso na casa de Barry, ele se apaixona por Erica.
nm0604742	tt0344777	Tom Newman	Filme	Comunidade Sagrada	2004	['Ação', 'Drama', 'Ficção Científica']	Jeffrey Dean Morgan	1966	4.0	1645	107.0	Nos dias finais antes do Apocalipse, um ditador cruel reina na Terra.Usando tecnologia de ponta com satélites e implantação de chips, a Força da Polícia Comunal se infiltra em cada faceta da vida humana, registrando cada pegada física e digital deixada.Para a humanidade, liberdade é uma memória antiga e desobediência significa morte.Dois prisioneiros políticos encontram um estranho misterioso que tem a chave para a sua fuga e a sobrevivência da humanidade.Sem que os prisioneiros saibam, agentes da FPC fazem um acordo com um prisioneiro para que este delate os rebeldes cristãos.Os três aliados tem que escapar da execução, despistar a FPC e se unir ao fugitivo mais procurado do mundo : o líder da Resistência.Se falharem, toda a humanidade estará marcada para morrer, a resistência cairá e o inimigo terá ceifado todas as vidas.
nm1102577	tt0348593	Ruth Cole	Filme	Provocação	2004	['Comédia', 'Drama']	Elle Fanning	1998	6.6	16428	111.0	Ted Cole (Jeff Bridges) tem uma carreira brilhante como escritor de livros infantis. Casado com Marion (Kim Basinger), eles vivem em um condomínio de luxo em Nova York. Um trágico acidente ocorrido anos atrás fez com a vida de Ted e Marion mudasse, sendo que nos anos seguintes ocorreram vários casos de infidelidade mútua entre eles. É quando Eddie O'Hare (Jon Foster), um jovem que deseja aprender as técnicas de Ted, passa a ser seu novo assistente. Ao passar o verão com o casal Eddie modifica a vida de ambos e faz com que relembrem as feridas do passado.
nm0000206	tt0360486	John Constantine	Filme	Constantine	2005	['Ação', 'Fantasia', 'Terror']	Keanu Reeves	1964	7.0	391234	121.0	John Constantine (Keanu Reeves) é um experiente ocultista e exorcista, que literalmente chegou ao inferno. Juntamente com Angela Dodson (Rachel Weisz), uma policial cética, ele investiga o misterioso assassinato da irmã gêmea dela, Isabel. As investigações levam a dupla a um mundo sombrio, em que precisam lidar com demônios e anjos malvados.
nm0000206	tt0368574	Neo	Vídeo	Kid's Story	2003	['Animação', 'Ficção Científica']	Keanu Reeves	1964	7.5	7395	15.0	Os sonhos de um adolescente que terminam com ele caindo de um prédio o levam a acreditar que a realidade em que vive pode não ser tão real assim.
nm1659221	tt0375145	Johnny	Filme	Tony n' Tina's Wedding	2004	['Comédia']	Sebastian Stan	1982	3.7	414	110.0	Uma comédia sobre duas famílias italianas de lados opostos da linha. O que pode dar errado, dá errado nesta comédia sobre um casamento ítalo-americano.
nm0005342	tt0375172	Robert	Filme	Until the Night	2004	['Drama']	Norman Reedus	1969	5.0	390	87.0	Um escritor malsucedido que leva uma vida dissoluta tem um caso com um ex-amante, mas o relacionamento os leva à confusão e à obsessão.
nm0005342	tt0376263	Archie	Filme	Golpe de Risco	2003	['Suspense']	Norman Reedus	1969	6.1	1047	88.0	Uma teia tensa e intrincada de engano e traição envolve Archie, um vigarista errante que é contratado pelo dono de um parque de diversões itinerante para assassinar sua bela esposa.
nm0799777	tt0397139	Dep. Dist. Atty. Joe Carter	Série de TV	The D.A.	2004	['Drama']	J.K. Simmons	1955	6.7	53	44.0	Os homens e mulheres do gabinete do promotor público do Condado de Los Angeles enfrentam a habitual série de problemas morais e éticos.
nm0000206	tt0405296	Bob Arctor	Filme	O Homem Duplo	2006	['Animação', 'Comédia', 'Crime']	Keanu Reeves	1964	7.0	119841	100.0	Quando: simplesmente agora. Onde: no subúrbio. A história: um conto divertido e cheio de reviravoltas sobre pessoas envolvidas na Substância D. E de um governo que graciosamente destrói seus cidadãos — seus direitos, seus relacionamentos — com a intenção de salvá-los.
nm0604742	tt0409459	Edward Blake	Filme	Watchmen: O Filme	2009	['Ação', 'Drama', 'Mistério']	Jeffrey Dean Morgan	1966	7.6	597270	162.0	Um de seus antigos colegas é assassinado, e o vigilante mascarado Rorschach decide investigar um plano para matar e desacreditar todos os super-heróis do passado e do presente. À medida que ele se reconecta com sua antiga legião de combate ao crime, um grupo desorganizado de super-heróis aposentados, dentre os quais somente um possui verdadeiros poderes, Rorschach vislumbra uma ampla e perturbadora conspiração que está ligada ao passado deles e a catastróficas consequências para o futuro.
nm0604742	tt0409459	Comedian	Filme	Watchmen: O Filme	2009	['Ação', 'Drama', 'Mistério']	Jeffrey Dean Morgan	1966	7.6	597270	162.0	Um de seus antigos colegas é assassinado, e o vigilante mascarado Rorschach decide investigar um plano para matar e desacreditar todos os super-heróis do passado e do presente. À medida que ele se reconecta com sua antiga legião de combate ao crime, um grupo desorganizado de super-heróis aposentados, dentre os quais somente um possui verdadeiros poderes, Rorschach vislumbra uma ampla e perturbadora conspiração que está ligada ao passado deles e a catastróficas consequências para o futuro.
nm1684869	tt0409536	Additional Voices	Série de TV	Burst Angel	2004	['Ação', 'Animação', 'Comédia']	Troy Baker	1976	6.5	753	24.0	Tachibana Kyohei estuda culinária e sonha se tornar um chefe de cozinha. Porém, viajar para estudar na França custa mais dinheiro do que ele dispõe, e por esta razão ele arranja trabalho como cozinheiro para um grupo de quatro jovens mulheres, as misteriosas Sei, Joe, Meg e Amy. Posteriormente Kyohei descobre que seus novos empregadores são mercenários altamente qualificados que nunca falham em completar suas missões. Entretanto, elas começam a empreender uma série de missões que gradualmente haverá de revelar uma realidade horrorizante que ninguém esperava. (AnimeBlade)
nm0000206	tt0410297	Alex Wyler	Filme	A Casa do Lago	2006	['Drama', 'Fantasia', 'Romance']	Keanu Reeves	1964	6.8	161415	99.0	Kate Forster é uma médica solitária, que morava em uma casa à beira de um lago. Hoje esta casa é ocupada por Alex Wyler, um arquiteto frustrado. Kate passa a trocar cartas com Alex, com quem mantém um relacionamento à distância por 2 anos. É quando, ao se descobrirem apaixonados um pelo outro, eles buscam um meio de se encontrar.
